Term,Artist,Song,Album,Release Date
medium_term,All Time Low,Therapy,Nothing Personal (Deluxe Version),2009-07-07
medium_term,Twenty One Pilots,Tear in My Heart,Blurryface,2015-05-15
medium_term,Cage The Elephant,Come a Little Closer,Melophobia,2013-10-08
medium_term,Reneé Rapp,Bruises,Everything To Everyone (Deluxe),2023-02-24
medium_term,Lil Durk,All My Life (feat. J. Cole),Almost Healed,2023-05-26
medium_term,The All-American Rejects,It Ends Tonight,Move Along,2005-01-01
medium_term,Gracie Abrams,Best,Good Riddance (Deluxe),2023-06-16
medium_term,Julia Michaels,What A Time (feat. Niall Horan),Inner Monologue Part 1,2019-01-24
medium_term,The All-American Rejects,Dirty Little Secret,Move Along,2005-01-01
medium_term,Reneé Rapp,Too Well,Everything To Everyone,2022-11-11
medium_term,The 1975,Oh Caroline,Being Funny In A Foreign Language,2022-10-14
medium_term,Phoebe Bridgers,Graceland Too,Punisher,2020-06-18
medium_term,Nightly,hate my favorite band,hate my favorite band,2022-04-01
medium_term,Catfish and the Bottlemen,Basically,The Balance,2019-04-26
medium_term,All Time Low,If These Sheets Were States,Don't Panic,2012-10-09
medium_term,SZA,Snooze,SOS,2022-12-09
medium_term,Sabrina Carpenter,Tornado Warnings,emails i can't send,2022-07-15
medium_term,Nightly,Lose My Number,Lose My Number,2021-10-28
medium_term,Young the Giant,It's About Time,Mind Over Matter,2014-01-17
medium_term,Catfish and the Bottlemen,Postpone,The Ride,2016-05-27
medium_term,All Time Low,Stay Awake (Dreams Only Last For A Night),"So Wrong, It's Right",2007-09-25
medium_term,Nightly,dirty white chucks,dirty white chucks,2022-10-14
medium_term,Bastille,Lethargy,Wild World (Complete Edition),2016-09-09
medium_term,P!nk,Who Knew - Edit,I'm Not Dead,2006-04-04
medium_term,All Time Low,Walls,Nothing Personal (Deluxe Version),2009-07-07
medium_term,Sleeping With Sirens,Do It Now Remember It Later,Let's Cheers To This,2011-05-09
medium_term,Paramore,Born for This,Riot!,2007-06-11
medium_term,The Kid LAROI,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,2021-07-27
medium_term,Nightly,lover/loner,lover/loner,2021-04-30
medium_term,Gary Clark Jr.,BYOB,The Story of Sonny Boy Slim,2015-09-11
medium_term,The Paper Kites,Paint,Young North,2013-03-05
medium_term,Taylor Swift,Out Of The Woods (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Nickelback,Far Away,All the Right Reasons,2005-09-26
medium_term,Childish Gambino,Redbone,"""Awaken, My Love!""",2016-12-02
medium_term,Young the Giant,Dancing In The Rain - Live at Sunset Sound,Both Sides,2023-06-02
medium_term,James Bay,Just For Tonight,Electric Light,2018-05-18
medium_term,James Bay,Intro,Electric Light,2018-05-18
medium_term,Adele,Send My Love (To Your New Lover),25,2015-11-20
medium_term,Maroon 5,Won't Go Home Without You,It Won't Be Soon Before Long.,2007-01-01
medium_term,Gary Clark Jr.,Can't Sleep,The Story of Sonny Boy Slim,2015-09-11
medium_term,Taylor Swift,Wildest Dreams (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Boyce Avenue,The Climb,"Cover Sessions, Vol. 4",2017-12-19
medium_term,Tony Bennett,One for My Baby (And One More for the Road),Duets II,2011-09-20
medium_term,The Temptations,"Hold On, I'm Comin'",Back To Front,2007-01-01
medium_term,Bastille,Oil On Water,Wild World (Complete Edition),2016-09-09
medium_term,Panic! At The Disco,High Hopes,Pray for the Wicked,2018-06-22
medium_term,The Weeknd,Can't Feel My Face,Beauty Behind The Madness,2015-08-28
medium_term,John Mayer,Neon - EP Version,Inside Wants Out,1999-09-24
medium_term,John Mayer,Comfortable - EP Version,Inside Wants Out,1999-09-24
medium_term,John Mayer,My Stupid Mouth - Demo Version,Inside Wants Out,1999-09-24
medium_term,Phoebe Bridgers,Halloween,Punisher,2020-06-18
medium_term,John Mayer,Wheel,Heavier Things,2003-09-09
medium_term,The Weeknd,Die For You,Starboy,2016-11-24
medium_term,The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,After Hours (Deluxe),2020-03-20
medium_term,SZA,I Hate U,SOS,2022-12-09
medium_term,Young the Giant,Firelight,Mind Over Matter,2014-01-17
medium_term,John Mayer,Call Me The Breeze,Paradise Valley,2013-08-20
medium_term,The All-American Rejects,Move Along,Move Along,2005-01-01
medium_term,Zhé Aqueen,Aphrodisiac,Aphrodisiac,2017-06-12
medium_term,The 1975,The Sound,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26
medium_term,Sabrina Carpenter,because i liked a boy,emails i can't send,2022-07-15
medium_term,John Mayer,Love Soon - EP Version,Inside Wants Out,1999-09-24
medium_term,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2022-10-28
medium_term,Sabrina Carpenter,Bad for Business,emails i can't send,2022-07-15
medium_term,John Mayer,Victoria - EP Version,Inside Wants Out,1999-09-24
medium_term,John Mayer,Only Heart,Heavier Things,2003-09-09
medium_term,The Weeknd,I Feel It Coming,Starboy,2016-11-25
medium_term,Taylor Swift,Bejeweled,Midnights,2022-10-21
medium_term,Bastille,Way Beyond,Wild World (Complete Edition),2016-09-09
medium_term,Jimmy Buffett,Margaritaville,"Changes In Latitudes, Changes In Attitudes",1977-01-01
medium_term,Tate McRae,One Day,One Day,2017-12-04
medium_term,John Mayer,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
medium_term,John Mayer,"Slow Dancing in a Burning Room - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
medium_term,SZA,Good Days,SOS,2022-12-09
medium_term,OneRepublic,Preacher,Native,2014-01-01
medium_term,SZA,Conceited,SOS,2022-12-09
medium_term,My Chemical Romance,Vampire Money,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05
medium_term,The Black Crowes,Twice As Hard,Shake Your Money Maker,1990-02-13
medium_term,vaultboy,aftermath,aftermath,2021-09-03
medium_term,The Weeknd,False Alarm,Starboy,2016-11-25
medium_term,Gary Clark Jr.,Hold On,The Story of Sonny Boy Slim,2015-09-11
medium_term,Olivia Rodrigo,traitor,SOUR,2021-05-21
medium_term,Adele,Remedy,25,2015-11-20
medium_term,Ingrid Michaelson,The Chain - Live At Webster Hall,Be OK,2008-10-14
medium_term,Bob Marley & The Wailers,Pimper's Paradise,Uprising,1980
medium_term,Gavin DeGraw,More Than Anyone,Chariot,2003-07-21
medium_term,Drake,Passionfruit,More Life,2017-03-18
medium_term,Gary Clark Jr.,Soul,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Panic! At The Disco,New Perspective,Jennifer's Body Music From The Original Motion Picture Soundtrack,2009-08-21
medium_term,SZA,SOS,SOS,2022-12-09
medium_term,All Time Low,Holly (Would You Turn Me On?),"So Wrong, It's Right",2007-09-25
medium_term,John Legend,Penthouse Floor (feat. Chance the Rapper),DARKNESS AND LIGHT,2016-12-02
medium_term,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",2020-01-17
medium_term,Ed Sheeran,Castle on the Hill,÷ (Deluxe),2017-03-03
medium_term,Kendrick Lamar,LOVE. FEAT. ZACARI.,DAMN.,2017-04-14
medium_term,Adele,I Miss You,25,2015-11-20
medium_term,Ed Sheeran,Save Myself,÷ (Deluxe),2017-03-03
medium_term,Catfish and the Bottlemen,Red,The Ride,2016-05-27
medium_term,Bastille,Snakes,Wild World (Complete Edition),2016-09-09
medium_term,Led Zeppelin,The Song Remains the Same - Remaster,Mothership (Remastered),2007
medium_term,Anna Wise,Precious Possession,The Feminine: Act I,2016-04-27
medium_term,Richy Mitch & The Coal Miners,Evergreen,RMCM,2017-05-17
medium_term,Popcaan,We Caa Done (feat. Drake),We Caa Done (feat. Drake),2023-01-06
medium_term,John Mayer,You're No One 'Til Someone Lets You Down,Paradise Valley,2013-08-20
medium_term,SZA,Far,SOS,2022-12-09
medium_term,Young the Giant,Otherside,American Bollywood,2022-11-16
medium_term,Chad Kroeger,Hero (feat. Josey Scott),Hero (feat. Josey Scott),2003
medium_term,Arctic Monkeys,I Ain’t Quite Where I Think I Am,I Ain't Quite Where I Think I Am,2022-10-18
medium_term,Young the Giant,Tightrope,Mirror Master,2018-10-12
medium_term,Daughtry,Over You,Daughtry (Deluxe Edition),2006
medium_term,Corinne Bailey Rae,Put Your Records On,Corinne Bailey Rae,2006-01-01
medium_term,The Killers,Run For Cover,Wonderful Wonderful,2017-09-22
medium_term,Paramore,Ain't It Fun,Paramore,2013-04-05
medium_term,Maren Morris,The Bones - with Hozier,The Bones (with Hozier),2019-10-04
medium_term,Catfish and the Bottlemen,Mission,The Balance,2019-04-26
medium_term,Khalid,Outta My Head (with John Mayer),Free Spirit,2019-04-05
medium_term,Post Malone,Circles,Hollywood's Bleeding,2019-09-06
medium_term,Elton John,Bennie And The Jets - Remastered 2014,Goodbye Yellow Brick Road (Remastered),1973-10-05
medium_term,The Black Keys,Gold on the Ceiling,El Camino,2011-12-06
medium_term,Kendrick Lamar,DNA.,DAMN.,2017-04-14
medium_term,John Mayer,Helpless,The Search for Everything,2017-04-14
medium_term,John Mayer,Half of My Heart,Battle Studies,2009-11-13
medium_term,All Time Low,"Keep The Change, You Filthy Animal",Nothing Personal (Deluxe Version),2009-07-07
medium_term,Green Day,When I Come Around,Dookie,1994-02-01
medium_term,Em Beihold,Numb Little Bug,Egg in the Backseat,2022-07-22
medium_term,Billy Joel,Vienna,The Stranger (Legacy Edition),1977
medium_term,Phoebe Bridgers,Savior Complex,Punisher,2020-06-18
medium_term,Kendrick Lamar,Money Trees,"good kid, m.A.A.d city (Deluxe)",2012
medium_term,Young the Giant,I Got,Young The Giant (Special Edition),2011
medium_term,Sam Smith,Love Is A Losing Game,In The Lonely Hour (Drowning Shadows Edition),2015-11-06
medium_term,Zella Day,Jerome,Kicker,2015-01-01
medium_term,Joshua Bassett,Sad Songs In A Hotel Room,Sad Songs In A Hotel Room,2022-09-23
medium_term,Billie Eilish,Lo Vas A Olvidar (with ROSALÍA),Lo Vas A Olvidar (with ROSALÍA),2021-01-21
medium_term,Miley Cyrus,Hate Me,Plastic Hearts,2020-11-27
medium_term,Drake,BackOutsideBoyz,Her Loss,2022-11-04
medium_term,Catfish and the Bottlemen,Intermission,The Balance,2019-04-26
medium_term,Little Big Town,Girl Crush,Pain Killer,2014-10-21
medium_term,Sabrina Carpenter,decode,emails i can't send,2022-07-15
medium_term,Adele,Hometown Glory,19,2008-01-28
medium_term,frances mistry,in the rain,let them eat grass,2023-08-18
medium_term,Hozier,It Will Come Back,Hozier (Expanded Edition),2014-09-19
medium_term,VIKA,70s Haze,70s Haze,2020-02-26
medium_term,The Black Crowes,Remedy,The Southern Harmony And Musical Companion,1992-05-12
medium_term,The Weeknd,Love To Lay,Starboy,2016-11-25
medium_term,John Mayer,Back To You - EP Version,Inside Wants Out,1999-09-24
medium_term,FLETCHER,Bitter,THE S(EX) TAPES [Extended],2020-09-09
medium_term,John Mayer,Quiet - EP Version,Inside Wants Out,1999-09-24
medium_term,5 Seconds of Summer,Me Myself & I,BLENDER,2022-07-13
medium_term,Catfish and the Bottlemen,Heathrow,The Ride,2016-05-27
medium_term,SUGR?,"Oh, Death","Oh, Death",2019-10-09
medium_term,Young the Giant,Strings,Young The Giant (Special Edition),2011
medium_term,Halsey,Heaven In Hiding,hopeless fountain kingdom (Deluxe),2017-06-02
medium_term,Cashmere Cat,Adore,Adore,2015-02-24
medium_term,Miley Cyrus,WTF Do I Know,Plastic Hearts,2020-11-27
medium_term,Harry Styles,Little Freak,Harry's House,2022-05-20
medium_term,John Mayer,My Stupid Mouth,Room For Squares,2001-08-16
medium_term,Nine Days,Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,2000-05-16
medium_term,Pierce The Veil,Death Of An Executioner,The Jaws Of Life,2023-02-10
medium_term,All Time Low,The Beach,"So Wrong, It's Right",2007-09-25
medium_term,Taylor Swift,Blank Space (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Justin Timberlake,That Girl,The 20/20 Experience (Deluxe Version),2013-03-15
medium_term,Nat King Cole,L-O-V-E,L-O-V-E,1965-01-11
medium_term,Halsey,Hold Me Down,BADLANDS (Deluxe),2015-08-28
medium_term,Harry Styles,Lights Up,Fine Line,2019-12-13
medium_term,Gracie Abrams,Brush Fire,Brush Fire,2020-12-10
medium_term,John Mayer,"Whiskey, Whiskey, Whiskey",Born and Raised,2012-05-18
medium_term,Bastille,Fake It,Wild World (Complete Edition),2016-09-09
medium_term,Logic,1-800-273-8255,Everybody,2017-05-05
medium_term,Kendrick Lamar,good kid,"good kid, m.A.A.d city (Deluxe)",2012
medium_term,SUGR?,Strong,Strong,2023-08-18
medium_term,John Mayer,If I Ever Get Around To Living,Born and Raised,2012-05-18
medium_term,Adele,Best for Last,19,2008-01-28
medium_term,Sabrina Carpenter,Fast Times,emails i can't send,2022-07-15
medium_term,All Time Low,So Long Soldier (feat. Anthony Raneri),Don't Panic,2012-10-09
medium_term,Maroon 5,Out Of Goodbyes with Lady Antebellum,Hands All Over (Deluxe),2010
medium_term,John Mayer,Speak For Me,Born and Raised,2012-05-18
medium_term,The Weeknd,In Your Eyes,After Hours (Deluxe),2020-03-20
medium_term,The Weeknd,Die For You - Remix,Die For You (Remix),2023-02-24
medium_term,Post Malone,I Like You (A Happier Song) (with Doja Cat),Twelve Carat Toothache,2022-06-03
medium_term,Bowling For Soup,Stacy's Mom,I've Never Done Anything Like This,2011-04-26
medium_term,Daughtry,It's Not Over,Daughtry (Deluxe Edition),2006
medium_term,Harry Styles,Keep Driving,Harry's House,2022-05-20
medium_term,Wallows,Pictures of Girls,Spring EP,2018-04-06
medium_term,Royal Blood,Figure It Out,Royal Blood,2014-08-25
medium_term,COIN,Run,COIN,2015-06-05
medium_term,The Weeknd,Wicked Games,House Of Balloons (Original),2011-03-21
medium_term,Halsey,Graveyard,Manic,2020-01-17
medium_term,Taylor Swift,cardigan,folklore,2020-07-24
medium_term,5 Seconds of Summer,Lie To Me (feat. Julia Michaels),Lie To Me (feat. Julia Michaels),2018-12-21
medium_term,Avril Lavigne,Sk8er Boi,Let Go,2002-06-04
medium_term,Phoebe Bridgers,ICU,Punisher,2020-06-18
medium_term,ILLENIUM,Back to You,ILLENIUM,2023-04-28
medium_term,Vansire,From the Subway Train,Angel Youth,2018-04-26
medium_term,Harry Styles,Satellite,Harry's House,2022-05-20
medium_term,Bad Omens,Like A Villain,THE DEATH OF PEACE OF MIND,2022-02-25
medium_term,Greta Van Fleet,Heat Above,The Battle at Garden’s Gate,2021-04-16
medium_term,Catfish and the Bottlemen,Coincide,The Balance,2019-04-26
medium_term,BØRNS,Past Lives,Dopamine,2015-10-16
medium_term,Billie Eilish,my boy,dont smile at me,2017-12-22
medium_term,Catfish and the Bottlemen,Glasgow,The Ride,2016-05-27
medium_term,Fitz and The Tantrums,Out of My League,More Than Just a Dream (Deluxe Edition),2013-05-07
medium_term,The Struts,In Love With A Camera,YOUNG&DANGEROUS,2018-10-19
medium_term,The Neighbourhood,Sweater Weather,I Love You.,2013-04-19
medium_term,Hozier,NFWMB,Nina Cried Power - EP,2018-09-06
medium_term,All Time Low,"Hello, Brooklyn",Nothing Personal (Deluxe Version),2009-07-07
medium_term,Phoebe Bridgers,Funeral,Stranger in the Alps,2017-09-22
medium_term,John Mayer,Heartbreak Warfare,Battle Studies,2009-11-13
medium_term,boygenius,Cool About It,the record,2023-03-31
medium_term,Nirvana,Smells Like Teen Spirit,Nevermind (Remastered),1991-09-26
medium_term,Noah Cyrus,Set For Life,The Hardest Part (Deluxe),2022-12-02
medium_term,Pierce The Veil,Bulletproof Love,Selfish Machines,2010-06-21
medium_term,Young the Giant,Panoramic Girl,Mirror Master,2018-10-12
medium_term,Post Malone,Wow.,Hollywood's Bleeding,2019-09-06
medium_term,H.E.R.,Come Through (feat. Chris Brown),Back of My Mind,2021-06-18
medium_term,Paramore,26,After Laughter,2017-05-12
medium_term,5 Seconds of Summer,Easier,CALM,2020-03-27
medium_term,Drake,Slime You Out (feat. SZA),Slime You Out,2023-09-15
medium_term,Paramore,crushcrushcrush,Riot!,2007-06-11
medium_term,All Time Low,"So Long, And Thanks For All The Booze",Don't Panic,2012-10-09
medium_term,The Red Jumpsuit Apparatus,Face Down,Don't You Fake It,2006-01-01
medium_term,Paramore,Idle Worship,After Laughter,2017-05-12
medium_term,Halsey,Ghost,BADLANDS (Deluxe),2015-08-28
medium_term,Green Day,Basket Case,Dookie,1994-02-01
medium_term,Noah Cyrus,Lonely,THE END OF EVERYTHING,2020-05-15
medium_term,Jukebox The Ghost,Everybody's Lonely,Off To The Races (Deluxe Version),2018-03-30
medium_term,The Weeknd,Starboy,Starboy,2016-11-25
medium_term,Halsey,Now Or Never,hopeless fountain kingdom (Deluxe),2017-06-02
medium_term,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","Homemade Dynamite (Feat. Khalid, Post Malone & SZA) [REMIX]",2017-09-14
medium_term,The Weeknd,Real Life,Beauty Behind The Madness,2015-08-28
medium_term,Tate McRae,rubberband,rubberband,2021-01-20
medium_term,Ed Sheeran,One,x (Wembley Edition),2013
medium_term,Miguel,Sure Thing,All I Want Is You,2010-11-26
medium_term,The Weeknd,All I Know,Starboy,2016-11-25
medium_term,Young the Giant,Both Sides Now - Live at Sunset Sound,Both Sides,2023-06-02
medium_term,Dance Gavin Dance,Death Of A Strawberry,Instant Gratification,2015-04-10
medium_term,Bastille,Campus,Wild World (Complete Edition),2016-09-09
medium_term,Gary Clark Jr.,Next Door Neighbor Blues,Blak and Blu (Deluxe Edition),2012-10-22
medium_term,Stephen Sanchez,Until I Found You - Em Beihold Version,Pop Workout Hits 2023,2023-03-01
medium_term,Adele,Million Years Ago,25,2015-11-20
medium_term,John Mayer,Love on the Weekend,Love on the Weekend,2016-11-17
medium_term,Fleetwood Mac,Dreams - 2004 Remaster,Rumours (Super Deluxe),1977-02-04
medium_term,Miley Cyrus,Zombie (Live from the NIVA Save Our Stages Festival),Plastic Hearts,2020-11-27
medium_term,Bastille,The Anchor,Wild World (Complete Edition),2016-09-09
medium_term,Ashnikko,Slumber Party (feat. Princess Nokia),DEMIDEVIL,2021-01-15
medium_term,The 1975,I'm In Love With You,Being Funny In A Foreign Language,2022-10-14
medium_term,James Bay,Wanderlust,Electric Light,2018-05-18
medium_term,Khalid,Satellite,Satellite,2022-09-23
medium_term,Kendrick Lamar,Black Boy Fly - Bonus Track,"good kid, m.A.A.d city (Deluxe)",2012
medium_term,21 Savage,3AM on Glenwood,Her Loss,2022-11-04
medium_term,Bastille,An Act Of Kindness,Wild World (Complete Edition),2016-09-09
medium_term,Sabrina Carpenter,skinny dipping,emails i can't send,2022-07-15
medium_term,Khalid,All I Feel Is Rain (feat. JID),Scenic Drive (The Tape),2021-12-03
medium_term,Kendrick Lamar,The Recipe - Bonus Track,"good kid, m.A.A.d city (Deluxe)",2012
medium_term,OneRepublic,If I Lose Myself - Alesso vs OneRepublic,Native,2014-01-01
medium_term,Justin Bieber,Hold On,Justice,2021-03-19
medium_term,The Weeknd,Alone Again,After Hours (Deluxe),2020-03-20
medium_term,The Weeknd,True Colors,Starboy,2016-11-25
medium_term,Rush,A Passage To Bangkok,2112,1976-04-01
medium_term,Phoebe Bridgers,Chinese Satellite,Punisher,2020-06-18
medium_term,5 Seconds of Summer,BLENDER,5SOS5,2022-09-23
medium_term,Paramore,Still into You,Paramore,2013-04-05
medium_term,5 Seconds of Summer,Red Desert,CALM,2020-03-27
medium_term,Drake,More M’s,Her Loss,2022-11-04
medium_term,Alan Jackson,It's Five O' Clock Somewhere,NOW That's What I Call Country Classics 00s,2021-06-18
medium_term,The Weeknd,Die For You,Starboy,2016-11-25
medium_term,Halo Kitsch,(Wasted) on the Moon,(Wasted) on the Moon,2020-06-19
medium_term,Khalid,Backseat,Scenic Drive (The Tape),2021-12-03
medium_term,Pierce The Veil,Props & Mayhem,Collide With The Sky,2012-07-17
medium_term,Hozier,From Eden,Hozier,2014-10-07
medium_term,The Black Crowes,Struttin' Blues,Shake Your Money Maker,1990-02-13
medium_term,Noah Cyrus,Young & Sad,THE END OF EVERYTHING,2020-05-15
medium_term,John Mayer,No Such Thing - Demo Version,Inside Wants Out,1999-09-24
medium_term,5 Seconds of Summer,Youngblood,Youngblood (Deluxe),2018-06-15
medium_term,Bastille,Pompeii MMXXIII,Pompeii MMXXIII,2023-09-01
medium_term,Jukebox The Ghost,Fred Astaire,Off To The Races,2018-03-30
medium_term,Olivia Rodrigo,happier,SOUR,2021-05-21
medium_term,James Arthur,I Am,Back from the Edge,2016-10-28
medium_term,The Weeknd,Rockin’,Starboy,2016-11-25
medium_term,The Beatles,Yesterday - Remastered 2009,Help! (Remastered),1965-08-06
medium_term,Paramore,Misery Business - Acoustic Version,Riot!,2007-06-11
medium_term,Paramore,We Are Broken,Riot!,2007-06-11
medium_term,Slipknot,Psychosocial,All Hope Is Gone (10th Anniversary),2008-08-20
medium_term,Young the Giant,St. Walker,Young The Giant (Special Edition),2011
medium_term,Jessie Murph,While You're At It,drowning,2023-02-10
medium_term,Ed Sheeran,All of the Stars,x (Wembley Edition),2013
medium_term,Young the Giant,Art Exhibit,Home of the Strange,2016-08-12
medium_term,Noah Cyrus,Every Beginning Ends,The Hardest Part (Deluxe),2022-12-02
medium_term,Adele,River Lea,25,2015-11-20
medium_term,Sleeping With Sirens,Do It Now Remember It Later,Let's Cheers To This,2011-05-10
medium_term,Bruno Mars,After Last Night (with Thundercat & Bootsy Collins),An Evening With Silk Sonic,2021-11-11
medium_term,Mitski,Washing Machine Heart,Be the Cowboy,2018-08-17
medium_term,The Weeknd,Faith,After Hours,2020-03-20
medium_term,Taylor Swift,Shake It Off (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,The Cult,She Sells Sanctuary,Love,1985-10-18
medium_term,Ingrid Michaelson,Girls Chase Boys,Lights Out,2014-04-15
medium_term,John Mayer,Perfectly Lonely,Battle Studies,2009-11-13
medium_term,Coldplay,My Universe,Music Of The Spheres,2021-10-15
medium_term,Phoebe Bridgers,Moon Song,Punisher,2020-06-18
medium_term,Gavin DeGraw,Candy,Sweeter,2011-09-16
medium_term,The Strike,Painkillers,The Lost Years,2022-10-14
medium_term,Harry Styles,As It Was,Harry's House,2022-05-20
medium_term,John Mayer,On The Way Home,Paradise Valley,2013-08-20
medium_term,Arctic Monkeys,Teddy Picker,Favourite Worst Nightmare (Standard Version),2007-04-24
medium_term,Cardi B,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),2020-08-07
medium_term,Adele,Don't You Remember,21,2011-01-24
medium_term,Bastille,Pompeii,All This Bad Blood,2013-01-01
medium_term,John Mayer,Home Life,Heavier Things,2003-09-09
medium_term,Kanye West,Good Life,Graduation,2007-09-11
medium_term,Paramore,Fences,Riot!,2007-06-11
medium_term,Tate McRae,chaotic,i used to think i could fly,2022-05-27
medium_term,Sam Smith,Drowning Shadows,In The Lonely Hour (Drowning Shadows Edition),2015-11-06
medium_term,Leon Bridges,Inside Friend (feat. John Mayer),Inside Friend (feat. John Mayer),2020-04-10
medium_term,SZA,Notice Me,SOS,2022-12-09
medium_term,Young the Giant,Tomorrow,American Bollywood,2022-11-16
medium_term,Adele,Water Under the Bridge,25,2015-11-20
medium_term,Olivia Rodrigo,"1 step forward, 3 steps back",SOUR,2021-05-21
medium_term,21 Savage,No Opp Left Behind,SAVAGE MODE II,2020-10-02
medium_term,The Weeknd,Hardest To Love,After Hours (Deluxe),2020-03-20
medium_term,SZA,Forgiveless (feat. Ol' Dirty Bastard),SOS,2022-12-09
medium_term,Summer Walker,Anna Mae,Over It (Complete Set),2020-11-20
medium_term,Bob Marley & The Wailers,Jamming,Exodus,1977-06-03
medium_term,Harry Styles,Sign of the Times,Harry Styles,2017-05-12
medium_term,Sabrina Carpenter,Already Over,emails i can't send,2022-07-15
medium_term,Em Beihold,City of Angels,City of Angels,2020-08-14
medium_term,SZA,I Hate U,I Hate U,2021-12-03
medium_term,La La Land Cast,Another Day Of Sun,La La Land (Original Motion Picture Soundtrack),2016-12-09
medium_term,Billie Eilish,bitches broken hearts,bitches broken hearts,2018-03-30
medium_term,Creed,My Own Prison,My Own Prison,1997-01-01
medium_term,Hugh Jackman,Come Alive,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08
medium_term,John Mayer,A Face To Call Home,Born and Raised,2012-05-18
medium_term,The Neighbourhood,Fallen Star,Fallen Star,2021-10-01
medium_term,Jukebox The Ghost,Girl,Jukebox The Ghost,2015-04-07
medium_term,Taylor Swift,Bad Blood (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Zac Efron,Rewrite The Stars,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08
medium_term,Penelope Scott,Cigarette Ahegao,Public Void,2020-09-25
medium_term,John Mayer,"Gravity - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,2008
medium_term,Dr. Dre,Pause 4 Porno,2001,1999-11-16
medium_term,Dove Cameron,Breakfast,Breakfast,2022-06-24
medium_term,Taylor Swift,All You Had To Do Was Stay (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Bob Marley & The Wailers,Is This Love,Kaya,1978
medium_term,Kanye West,Good Morning,Graduation,2007-09-11
medium_term,Young the Giant,12 Fingers,Young The Giant (Special Edition),2011
medium_term,John Mayer,Assassin,Battle Studies,2009-11-13
medium_term,Elton John,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",The Lion King: Special Edition,2003-01-01
medium_term,Young the Giant,Mirrorball,Mirrorball / Mind Over Matter (Reprise),2015-04-18
medium_term,Doja Cat,Woman,Planet Her,2021-06-25
medium_term,The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),1969-09-26
medium_term,5 Seconds of Summer,Take My Hand,BLENDER,2022-07-13
medium_term,Bastille,Four Walls (The Ballad Of Perry Smith),Wild World (Complete Edition),2016-09-09
medium_term,Ed Sheeran,Photograph,x (Wembley Edition),2013
medium_term,The Weeknd,Attention,Starboy,2016-11-25
medium_term,Tate McRae,uh oh,uh oh,2022-09-30
medium_term,Eric Clapton,Lies (feat. John Mayer),Eric Clapton & Friends - The Breeze (An Appreciation of JJ Cale),2014-07-29
medium_term,OneRepublic,Counting Stars,Native,2014-01-01
medium_term,SUGR?,Cover of Me,Cover of Me,2023-07-28
medium_term,The Struts,Body Talks (feat. Kesha),YOUNG&DANGEROUS,2018-10-19
medium_term,Taylor Swift,How You Get The Girl (Taylor's Version),1989 (Taylor's Version),2023-10-26
medium_term,Maroon 5,How,Hands All Over (Deluxe),2010
medium_term,Joshua Bassett,Secret,Crisis / Secret / Set Me Free,2021-12-03
medium_term,Hoobastank,The Reason,The Reason (15th Anniversary Deluxe),2003-12-09
medium_term,5 Seconds of Summer,Me Myself & I,5SOS5,2022-09-23
medium_term,Rihanna,Sex With Me,ANTI (Deluxe),2016-01-28
medium_term,Led Zeppelin,Rock and Roll - Remaster,Mothership (Remastered),2007
medium_term,Alessia Cara,I Guess That's Why They Call It The Blues,Revamp: The Songs Of Elton John & Bernie Taupin,2018-04-06
medium_term,Lauv,i'm so tired...,~how i'm feeling~,2020-03-06
medium_term,Catfish and the Bottlemen,Overlap,The Balance,2019-04-26
medium_term,Drake,Privileged Rappers,Her Loss,2022-11-04
